Year,Make,Model,Category,updatedAt,mmy,mmy2
2011,Ford,F250-Super-Duty-Super-Cab,Pickup,2020-01-27T20:44:19.198Z,Ford F250-Super-Duty-Super-Cab 2011,Ford F250-Super-Duty-Super-Cab 2011
2011,Ford,Expedition-El,SUV,2020-01-27T20:44:19.198Z,Ford Expedition-El 2011,Ford Expedition-El 2011
2011,Ford,Fusion,Sedan,2020-01-27T20:44:19.227Z,Ford Fusion 2011,Ford Fusion 2011
2011,Ford,F450-Super-Duty-Crew-Cab,Pickup,2020-01-27T20:44:19.227Z,Ford F450-Super-Duty-Crew-Cab 2011,Ford F450-Super-Duty-Crew-Cab 2011
2011,Ford,Fiesta,"Sedan, Hatchback",2020-01-27T20:44:19.227Z,Ford Fiesta 2011,Ford Fiesta 2011
2011,Gmc,Savana-1500-Cargo,Van/Minivan,2020-01-27T20:44:19.228Z,Gmc Savana-1500-Cargo 2011,Gmc Savana-1500-Cargo 2011
2011,Gmc,Sierra-1500-Regular-Cab,Pickup,2020-01-27T20:44:19.228Z,Gmc Sierra-1500-Regular-Cab 2011,Gmc Sierra-1500-Regular-Cab 2011
2011,Ford,Transit-Connect-Cargo,Van/Minivan,2020-01-27T20:44:19.227Z,Ford Transit-Connect-Cargo 2011,Ford Transit-Connect-Cargo 2011
2011,Gmc,Canyon-Regular-Cab,Pickup,2020-01-27T20:44:19.227Z,Gmc Canyon-Regular-Cab 2011,Gmc Canyon-Regular-Cab 2011
2011,Gmc,Canyon-Extended-Cab,Pickup,2020-01-27T20:44:19.227Z,Gmc Canyon-Extended-Cab 2011,Gmc Canyon-Extended-Cab 2011
2011,Ford,F350-Super-Duty-Super-Cab,Pickup,2020-01-27T20:44:19.227Z,Ford F350-Super-Duty-Super-Cab 2011,Ford F350-Super-Duty-Super-Cab 2011
2011,Ford,Focus,Sedan,2020-01-27T20:44:19.227Z,Ford Focus 2011,Ford Focus 2011
2011,Ford,Flex,SUV,2020-01-27T20:44:19.227Z,Ford Flex 2011,Ford Flex 2011
2011,Ford,Taurus,Sedan,2020-01-27T20:44:19.227Z,Ford Taurus 2011,Ford Taurus 2011
2011,Gmc,Savana-3500-Passenger,Van/Minivan,2020-01-27T20:44:19.228Z,Gmc Savana-3500-Passenger 2011,Gmc Savana-3500-Passenger 2011
2011,Gmc,Savana-2500-Cargo,Van/Minivan,2020-01-27T20:44:19.228Z,Gmc Savana-2500-Cargo 2011,Gmc Savana-2500-Cargo 2011
2011,Gmc,Acadia,SUV,2020-01-27T20:44:19.227Z,Gmc Acadia 2011,Gmc Acadia 2011
2011,Gmc,Savana-2500-Passenger,Van/Minivan,2020-01-27T20:44:19.228Z,Gmc Savana-2500-Passenger 2011,Gmc Savana-2500-Passenger 2011
2011,Ford,Ranger-Super-Cab,Pickup,2020-01-27T20:44:19.227Z,Ford Ranger-Super-Cab 2011,Ford Ranger-Super-Cab 2011
2011,Ford,Transit-Connect-Passenger,Van/Minivan,2020-01-27T20:44:19.227Z,Ford Transit-Connect-Passenger 2011,Ford Transit-Connect-Passenger 2011
2011,Gmc,Canyon-Crew-Cab,Pickup,2020-01-27T20:44:19.227Z,Gmc Canyon-Crew-Cab 2011,Gmc Canyon-Crew-Cab 2011
2011,Ford,Mustang,"Convertible, Coupe",2020-01-27T20:44:19.227Z,Ford Mustang 2011,Ford Mustang 2011
2011,Gmc,Savana-1500-Passenger,Van/Minivan,2020-01-27T20:44:19.228Z,Gmc Savana-1500-Passenger 2011,Gmc Savana-1500-Passenger 2011
2011,Gmc,Savana-3500-Cargo,Van/Minivan,2020-01-27T20:44:19.228Z,Gmc Savana-3500-Cargo 2011,Gmc Savana-3500-Cargo 2011
2011,Ford,Ranger-Regular-Cab,Pickup,2020-01-27T20:44:19.227Z,Ford Ranger-Regular-Cab 2011,Ford Ranger-Regular-Cab 2011
2011,Gmc,Sierra-2500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:19.228Z,Gmc Sierra-2500-Hd-Crew-Cab 2011,Gmc Sierra-2500-Hd-Crew-Cab 2011
2011,Gmc,Sierra-1500-Crew-Cab,Pickup,2020-01-27T20:44:19.228Z,Gmc Sierra-1500-Crew-Cab 2011,Gmc Sierra-1500-Crew-Cab 2011
2011,Gmc,Sierra-3500-Hd-Extended-Cab,Pickup,2020-01-27T20:44:19.228Z,Gmc Sierra-3500-Hd-Extended-Cab 2011,Gmc Sierra-3500-Hd-Extended-Cab 2011
2011,Gmc,Yukon-Xl-2500,SUV,2020-01-27T20:44:19.228Z,Gmc Yukon-Xl-2500 2011,Gmc Yukon-Xl-2500 2011
2011,Gmc,Sierra-1500-Extended-Cab,Pickup,2020-01-27T20:44:19.228Z,Gmc Sierra-1500-Extended-Cab 2011,Gmc Sierra-1500-Extended-Cab 2011
2011,Gmc,Sierra-3500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:19.228Z,Gmc Sierra-3500-Hd-Regular-Cab 2011,Gmc Sierra-3500-Hd-Regular-Cab 2011
2011,Gmc,Sierra-3500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:19.228Z,Gmc Sierra-3500-Hd-Crew-Cab 2011,Gmc Sierra-3500-Hd-Crew-Cab 2011
2011,Gmc,Sierra-2500-Hd-Extended-Cab,Pickup,2020-01-27T20:44:19.228Z,Gmc Sierra-2500-Hd-Extended-Cab 2011,Gmc Sierra-2500-Hd-Extended-Cab 2011
2011,Gmc,Sierra-2500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:19.228Z,Gmc Sierra-2500-Hd-Regular-Cab 2011,Gmc Sierra-2500-Hd-Regular-Cab 2011
2011,Gmc,Yukon-Xl-1500,SUV,2020-01-27T20:44:19.228Z,Gmc Yukon-Xl-1500 2011,Gmc Yukon-Xl-1500 2011
2011,Honda,Pilot,SUV,2020-01-27T20:44:19.228Z,Honda Pilot 2011,Honda Pilot 2011
2011,Honda,Cr-Z,Coupe,2020-01-27T20:44:19.228Z,Honda Cr-Z 2011,Honda Cr-Z 2011
2011,Gmc,Yukon,SUV,2020-01-27T20:44:19.228Z,Gmc Yukon 2011,Gmc Yukon 2011
2011,Honda,Accord-Crosstour,SUV,2020-01-27T20:44:19.228Z,Honda Accord-Crosstour 2011,Honda Accord-Crosstour 2011
2011,Honda,Accord,"Sedan, Coupe",2020-01-27T20:44:19.228Z,Honda Accord 2011,Honda Accord 2011
2011,Honda,Civic,"Sedan, Coupe",2020-01-27T20:44:19.228Z,Honda Civic 2011,Honda Civic 2011
2011,Gmc,Terrain,SUV,2020-01-27T20:44:19.228Z,Gmc Terrain 2011,Gmc Terrain 2011
2011,Hyundai,Tucson,SUV,2020-01-27T20:44:19.228Z,Hyundai Tucson 2011,Hyundai Tucson 2011
2011,Honda,Cr-V,SUV,2020-01-27T20:44:19.228Z,Honda Cr-V 2011,Honda Cr-V 2011
2011,Hyundai,Equus,Sedan,2020-01-27T20:44:19.228Z,Hyundai Equus 2011,Hyundai Equus 2011
2011,Honda,Fit,Hatchback,2020-01-27T20:44:19.228Z,Honda Fit 2011,Honda Fit 2011
2011,Honda,Element,SUV,2020-01-27T20:44:19.228Z,Honda Element 2011,Honda Element 2011
2011,Honda,Odyssey,Van/Minivan,2020-01-27T20:44:19.228Z,Honda Odyssey 2011,Honda Odyssey 2011
2011,Hyundai,Accent,"Sedan, Hatchback",2020-01-27T20:44:19.228Z,Hyundai Accent 2011,Hyundai Accent 2011
2011,Infiniti,M,Sedan,2020-01-27T20:44:19.228Z,Infiniti M 2011,Infiniti M 2011
2011,Hyundai,Genesis-Coupe,Coupe,2020-01-27T20:44:19.228Z,Hyundai Genesis-Coupe 2011,Hyundai Genesis-Coupe 2011
2011,Kia,Rio,"Sedan, Hatchback",2020-01-27T20:44:19.228Z,Kia Rio 2011,Kia Rio 2011
2011,Hyundai,Elantra,"Wagon, Sedan",2020-01-27T20:44:19.228Z,Hyundai Elantra 2011,Hyundai Elantra 2011
2011,Jaguar,Xf,Sedan,2020-01-27T20:44:19.228Z,Jaguar Xf 2011,Jaguar Xf 2011
2011,Kia,Soul,Wagon,2020-01-27T20:44:19.228Z,Kia Soul 2011,Kia Soul 2011
2011,Infiniti,G,"Sedan, Coupe, Convertible",2020-01-27T20:44:19.228Z,Infiniti G 2011,Infiniti G 2011
2011,Jaguar,Xk,"Convertible, Coupe",2020-01-27T20:44:19.228Z,Jaguar Xk 2011,Jaguar Xk 2011
2011,Jeep,Liberty,SUV,2020-01-27T20:44:19.228Z,Jeep Liberty 2011,Jeep Liberty 2011
2011,Hyundai,Sonata,Sedan,2020-01-27T20:44:19.228Z,Hyundai Sonata 2011,Hyundai Sonata 2011
2011,Infiniti,Ex,SUV,2020-01-27T20:44:19.228Z,Infiniti Ex 2011,Infiniti Ex 2011
2011,Jeep,Compass,SUV,2020-01-27T20:44:19.228Z,Jeep Compass 2011,Jeep Compass 2011
2011,Kia,Forte,"Sedan, Coupe, Hatchback",2020-01-27T20:44:19.228Z,Kia Forte 2011,Kia Forte 2011
2011,Honda,Insight,Hatchback,2020-01-27T20:44:19.228Z,Honda Insight 2011,Honda Insight 2011
2011,Land-Rover,Lr4,SUV,2020-01-27T20:44:19.228Z,Land-Rover Lr4 2011,Land-Rover Lr4 2011
2011,Land-Rover,Range-Rover,SUV,2020-01-27T20:44:19.228Z,Land-Rover Range-Rover 2011,Land-Rover Range-Rover 2011
2011,Hyundai,Genesis,Sedan,2020-01-27T20:44:19.228Z,Hyundai Genesis 2011,Hyundai Genesis 2011
2011,Lamborghini,Gallardo,"Coupe, Convertible",2020-01-27T20:44:19.228Z,Lamborghini Gallardo 2011,Lamborghini Gallardo 2011
2011,Hyundai,Azera,Sedan,2020-01-27T20:44:19.228Z,Hyundai Azera 2011,Hyundai Azera 2011
2011,Honda,Ridgeline,Pickup,2020-01-27T20:44:19.228Z,Honda Ridgeline 2011,Honda Ridgeline 2011
2011,Jeep,Wrangler,SUV,2020-01-27T20:44:19.228Z,Jeep Wrangler 2011,Jeep Wrangler 2011
2011,Lexus,Ct,Hatchback,2020-01-27T20:44:19.228Z,Lexus Ct 2011,Lexus Ct 2011
2011,Hyundai,Santa-Fe,SUV,2020-01-27T20:44:19.228Z,Hyundai Santa-Fe 2011,Hyundai Santa-Fe 2011
2011,Kia,Sorento,SUV,2020-01-27T20:44:19.228Z,Kia Sorento 2011,Kia Sorento 2011
2011,Lexus,Lx,SUV,2020-01-27T20:44:19.228Z,Lexus Lx 2011,Lexus Lx 2011
2011,Lexus,Gx,SUV,2020-01-27T20:44:19.228Z,Lexus Gx 2011,Lexus Gx 2011
2011,Kia,Optima,Sedan,2020-01-27T20:44:19.228Z,Kia Optima 2011,Kia Optima 2011
2011,Land-Rover,Range-Rover-Sport,SUV,2020-01-27T20:44:19.228Z,Land-Rover Range-Rover-Sport 2011,Land-Rover Range-Rover-Sport 2011
2011,Lexus,Gs,Sedan,2020-01-27T20:44:19.228Z,Lexus Gs 2011,Lexus Gs 2011
2011,Lincoln,Mks,Sedan,2020-01-27T20:44:19.228Z,Lincoln Mks 2011,Lincoln Mks 2011
2011,Infiniti,Fx,SUV,2020-01-27T20:44:19.228Z,Infiniti Fx 2011,Infiniti Fx 2011
2011,Lexus,Is,"Sedan, Convertible",2020-01-27T20:44:19.228Z,Lexus Is 2011,Lexus Is 2011
2011,Kia,Sportage,SUV,2020-01-27T20:44:19.228Z,Kia Sportage 2011,Kia Sportage 2011
2011,Kia,Sedona,Van/Minivan,2020-01-27T20:44:19.228Z,Kia Sedona 2011,Kia Sedona 2011
2011,Jeep,Grand-Cherokee,SUV,2020-01-27T20:44:19.228Z,Jeep Grand-Cherokee 2011,Jeep Grand-Cherokee 2011
2011,Hyundai,Veracruz,SUV,2020-01-27T20:44:19.228Z,Hyundai Veracruz 2011,Hyundai Veracruz 2011
2011,Infiniti,Qx,SUV,2020-01-27T20:44:19.228Z,Infiniti Qx 2011,Infiniti Qx 2011
2011,Lexus,Hs,Sedan,2020-01-27T20:44:19.228Z,Lexus Hs 2011,Lexus Hs 2011
2011,Lincoln,Mkz,Sedan,2020-01-27T20:44:19.228Z,Lincoln Mkz 2011,Lincoln Mkz 2011
2011,Lexus,Ls,Sedan,2020-01-27T20:44:19.228Z,Lexus Ls 2011,Lexus Ls 2011
2011,Jaguar,Xj,Sedan,2020-01-27T20:44:19.228Z,Jaguar Xj 2011,Jaguar Xj 2011
2011,Jeep,Patriot,SUV,2020-01-27T20:44:19.228Z,Jeep Patriot 2011,Jeep Patriot 2011
2011,Lincoln,Navigator-L,SUV,2020-01-27T20:44:19.228Z,Lincoln Navigator-L 2011,Lincoln Navigator-L 2011
2011,Lexus,Es,Sedan,2020-01-27T20:44:19.228Z,Lexus Es 2011,Lexus Es 2011
2011,Lotus,Evora,Coupe,2020-01-27T20:44:19.228Z,Lotus Evora 2011,Lotus Evora 2011
2011,Lotus,Elise,Coupe,2020-01-27T20:44:19.228Z,Lotus Elise 2011,Lotus Elise 2011
2011,Lexus,Is-F,Sedan,2020-01-27T20:44:19.228Z,Lexus Is-F 2011,Lexus Is-F 2011
2011,Lincoln,Mkx,SUV,2020-01-27T20:44:19.228Z,Lincoln Mkx 2011,Lincoln Mkx 2011
2011,Land-Rover,Lr2,SUV,2020-01-27T20:44:19.228Z,Land-Rover Lr2 2011,Land-Rover Lr2 2011
2011,Lincoln,Town-Car,Sedan,2020-01-27T20:44:19.228Z,Lincoln Town-Car 2011,Lincoln Town-Car 2011
2011,Lincoln,Mkt,SUV,2020-01-27T20:44:19.228Z,Lincoln Mkt 2011,Lincoln Mkt 2011
2011,Lexus,Rx,SUV,2020-01-27T20:44:19.228Z,Lexus Rx 2011,Lexus Rx 2011
2011,Lincoln,Navigator,SUV,2020-01-27T20:44:19.228Z,Lincoln Navigator 2011,Lincoln Navigator 2011
2011,Lotus,Exige,Coupe,2020-01-27T20:44:19.265Z,Lotus Exige 2011,Lotus Exige 2011
2011,Maserati,Granturismo,"Coupe, Convertible",2020-01-27T20:44:19.265Z,Maserati Granturismo 2011,Maserati Granturismo 2011
2011,Maybach,62,Sedan,2020-01-27T20:44:19.265Z,Maybach 62 2011,Maybach 62 2011
2011,Maserati,Quattroporte,Sedan,2020-01-27T20:44:19.265Z,Maserati Quattroporte 2011,Maserati Quattroporte 2011
2011,Mazda,Cx-9,SUV,2020-01-27T20:44:19.265Z,Mazda Cx-9 2011,Mazda Cx-9 2011
2011,Maybach,57,Sedan,2020-01-27T20:44:19.265Z,Maybach 57 2011,Maybach 57 2011
2011,Mazda,Mazda6,Sedan,2020-01-27T20:44:19.265Z,Mazda Mazda6 2011,Mazda Mazda6 2011
2011,Mazda,Mazda2,Hatchback,2020-01-27T20:44:19.265Z,Mazda Mazda2 2011,Mazda Mazda2 2011
2011,Mazda,Cx-7,SUV,2020-01-27T20:44:19.265Z,Mazda Cx-7 2011,Mazda Cx-7 2011
2011,Mazda,Mazda3,"Sedan, Hatchback",2020-01-27T20:44:19.265Z,Mazda Mazda3 2011,Mazda Mazda3 2011
2011,Mazda,Rx-8,Coupe,2020-01-27T20:44:19.265Z,Mazda Rx-8 2011,Mazda Rx-8 2011
2011,Mercedes-Benz,Cl-Class,Coupe,2020-01-27T20:44:19.265Z,Mercedes-Benz Cl-Class 2011,Mercedes-Benz Cl-Class 2011
2011,Mercedes-Benz,Slk-Class,Convertible,2020-01-27T20:44:19.265Z,Mercedes-Benz Slk-Class 2011,Mercedes-Benz Slk-Class 2011
2011,Mercedes-Benz,Gl-Class,SUV,2020-01-27T20:44:19.265Z,Mercedes-Benz Gl-Class 2011,Mercedes-Benz Gl-Class 2011
2011,Nissan,370Z,"Coupe, Convertible",2020-01-27T20:44:19.265Z,Nissan 370Z 2011,Nissan 370Z 2011
2011,Mercedes-Benz,C-Class,Sedan,2020-01-27T20:44:19.265Z,Mercedes-Benz C-Class 2011,Mercedes-Benz C-Class 2011
2011,Mercedes-Benz,G-Class,SUV,2020-01-27T20:44:19.265Z,Mercedes-Benz G-Class 2011,Mercedes-Benz G-Class 2011
2011,Mercedes-Benz,Sprinter-3500-Cargo,Van/Minivan,2020-01-27T20:44:19.265Z,Mercedes-Benz Sprinter-3500-Cargo 2011,Mercedes-Benz Sprinter-3500-Cargo 2011
2011,Mercedes-Benz,E-Class,"Coupe, Convertible, Sedan, Wagon",2020-01-27T20:44:19.265Z,Mercedes-Benz E-Class 2011,Mercedes-Benz E-Class 2011
2011,Mitsubishi,Lancer,"Sedan, Hatchback",2020-01-27T20:44:19.265Z,Mitsubishi Lancer 2011,Mitsubishi Lancer 2011
2011,Mitsubishi,Outlander-Sport,SUV,2020-01-27T20:44:19.265Z,Mitsubishi Outlander-Sport 2011,Mitsubishi Outlander-Sport 2011
2011,Mazda,Mx-5-Miata,Convertible,2020-01-27T20:44:19.265Z,Mazda Mx-5-Miata 2011,Mazda Mx-5-Miata 2011
2011,Mazda,Tribute,SUV,2020-01-27T20:44:19.265Z,Mazda Tribute 2011,Mazda Tribute 2011
2011,Mercedes-Benz,Sprinter-2500-Passenger,Van/Minivan,2020-01-27T20:44:19.265Z,Mercedes-Benz Sprinter-2500-Passenger 2011,Mercedes-Benz Sprinter-2500-Passenger 2011
2011,Mercedes-Benz,Sl-Class,Convertible,2020-01-27T20:44:19.265Z,Mercedes-Benz Sl-Class 2011,Mercedes-Benz Sl-Class 2011
2011,Mercedes-Benz,R-Class,Wagon,2020-01-27T20:44:19.265Z,Mercedes-Benz R-Class 2011,Mercedes-Benz R-Class 2011
2011,Mercury,Milan,Sedan,2020-01-27T20:44:19.265Z,Mercury Milan 2011,Mercury Milan 2011
2011,Mercedes-Benz,Cls-Class,Coupe,2020-01-27T20:44:19.265Z,Mercedes-Benz Cls-Class 2011,Mercedes-Benz Cls-Class 2011
2011,Mitsubishi,Galant,Sedan,2020-01-27T20:44:19.265Z,Mitsubishi Galant 2011,Mitsubishi Galant 2011
2011,Mercury,Mariner,SUV,2020-01-27T20:44:19.265Z,Mercury Mariner 2011,Mercury Mariner 2011
2011,Mercedes-Benz,S-Class,Sedan,2020-01-27T20:44:19.265Z,Mercedes-Benz S-Class 2011,Mercedes-Benz S-Class 2011
2011,Mercedes-Benz,Glk-Class,SUV,2020-01-27T20:44:19.265Z,Mercedes-Benz Glk-Class 2011,Mercedes-Benz Glk-Class 2011
2011,Nissan,Frontier-King-Cab,Pickup,2020-01-27T20:44:19.265Z,Nissan Frontier-King-Cab 2011,Nissan Frontier-King-Cab 2011
2011,Mercedes-Benz,Sprinter-2500-Cargo,Van/Minivan,2020-01-27T20:44:19.265Z,Mercedes-Benz Sprinter-2500-Cargo 2011,Mercedes-Benz Sprinter-2500-Cargo 2011
2011,Nissan,Frontier-Crew-Cab,Pickup,2020-01-27T20:44:19.265Z,Nissan Frontier-Crew-Cab 2011,Nissan Frontier-Crew-Cab 2011
2011,Mitsubishi,Outlander,SUV,2020-01-27T20:44:19.265Z,Mitsubishi Outlander 2011,Mitsubishi Outlander 2011
2011,Mercury,Grand-Marquis,Sedan,2020-01-27T20:44:19.265Z,Mercury Grand-Marquis 2011,Mercury Grand-Marquis 2011
2011,Mercedes-Benz,M-Class,SUV,2020-01-27T20:44:19.265Z,Mercedes-Benz M-Class 2011,Mercedes-Benz M-Class 2011
2011,Mini,Clubman,Hatchback,2020-01-27T20:44:19.265Z,Mini Clubman 2011,Mini Clubman 2011
2011,Mini,Convertible,Convertible,2020-01-27T20:44:19.265Z,Mini Convertible 2011,Mini Convertible 2011
2011,Mitsubishi,Endeavor,SUV,2020-01-27T20:44:19.265Z,Mitsubishi Endeavor 2011,Mitsubishi Endeavor 2011
2011,Nissan,Gt-R,Coupe,2020-01-27T20:44:19.265Z,Nissan Gt-R 2011,Nissan Gt-R 2011
2011,Mercedes-Benz,Sprinter-2500-Crew,Van/Minivan,2020-01-27T20:44:19.265Z,Mercedes-Benz Sprinter-2500-Crew 2011,Mercedes-Benz Sprinter-2500-Crew 2011
2011,Nissan,Leaf,Hatchback,2020-01-27T20:44:19.265Z,Nissan Leaf 2011,Nissan Leaf 2011
2011,Nissan,Altima,"Coupe, Sedan",2020-01-27T20:44:19.265Z,Nissan Altima 2011,Nissan Altima 2011
2011,Nissan,Pathfinder,SUV,2020-01-27T20:44:19.265Z,Nissan Pathfinder 2011,Nissan Pathfinder 2011
2011,Mini,Hardtop,Hatchback,2020-01-27T20:44:19.265Z,Mini Hardtop 2011,Mini Hardtop 2011
2011,Mitsubishi,Eclipse,"Coupe, Convertible",2020-01-27T20:44:19.265Z,Mitsubishi Eclipse 2011,Mitsubishi Eclipse 2011
2011,Mercedes-Benz,Sls-Class,Coupe,2020-01-27T20:44:19.265Z,Mercedes-Benz Sls-Class 2011,Mercedes-Benz Sls-Class 2011
2011,Nissan,Cube,Wagon,2020-01-27T20:44:19.265Z,Nissan Cube 2011,Nissan Cube 2011
2011,Mini,Countryman,Hatchback,2020-01-27T20:44:19.265Z,Mini Countryman 2011,Mini Countryman 2011
2011,Nissan,Murano,SUV,2020-01-27T20:44:19.265Z,Nissan Murano 2011,Nissan Murano 2011
2011,Nissan,Rogue,SUV,2020-01-27T20:44:19.265Z,Nissan Rogue 2011,Nissan Rogue 2011
2011,Nissan,Maxima,Sedan,2020-01-27T20:44:19.265Z,Nissan Maxima 2011,Nissan Maxima 2011
2011,Porsche,Cayenne,SUV,2020-01-27T20:44:19.265Z,Porsche Cayenne 2011,Porsche Cayenne 2011
2011,Nissan,Sentra,Sedan,2020-01-27T20:44:19.265Z,Nissan Sentra 2011,Nissan Sentra 2011
2011,Nissan,Titan-Crew-Cab,Pickup,2020-01-27T20:44:19.265Z,Nissan Titan-Crew-Cab 2011,Nissan Titan-Crew-Cab 2011
2011,Nissan,Titan-King-Cab,Pickup,2020-01-27T20:44:19.265Z,Nissan Titan-King-Cab 2011,Nissan Titan-King-Cab 2011
2011,Nissan,Armada,SUV,2020-01-27T20:44:19.265Z,Nissan Armada 2011,Nissan Armada 2011
2011,Nissan,Xterra,SUV,2020-01-27T20:44:19.265Z,Nissan Xterra 2011,Nissan Xterra 2011
2011,Porsche,911,"Convertible, Coupe",2020-01-27T20:44:19.265Z,Porsche 911 2011,Porsche 911 2011
2011,Nissan,Juke,SUV,2020-01-27T20:44:19.265Z,Nissan Juke 2011,Nissan Juke 2011
2011,Ram,1500-Crew-Cab,Pickup,2020-01-27T20:44:19.266Z,Ram 1500-Crew-Cab 2011,Ram 1500-Crew-Cab 2011
2011,Ram,1500-Regular-Cab,Pickup,2020-01-27T20:44:19.266Z,Ram 1500-Regular-Cab 2011,Ram 1500-Regular-Cab 2011
2011,Nissan,Quest,Van/Minivan,2020-01-27T20:44:19.265Z,Nissan Quest 2011,Nissan Quest 2011
2011,Rolls-Royce,Phantom,"Convertible, Sedan, Coupe",2020-01-27T20:44:19.266Z,Rolls-Royce Phantom 2011,Rolls-Royce Phantom 2011
2011,Porsche,Panamera,Sedan,2020-01-27T20:44:19.266Z,Porsche Panamera 2011,Porsche Panamera 2011
2011,Nissan,Versa,"Sedan, Hatchback",2020-01-27T20:44:19.265Z,Nissan Versa 2011,Nissan Versa 2011
2011,Ram,3500-Crew-Cab,Pickup,2020-01-27T20:44:19.266Z,Ram 3500-Crew-Cab 2011,Ram 3500-Crew-Cab 2011
2011,Ram,2500-Mega-Cab,Pickup,2020-01-27T20:44:19.266Z,Ram 2500-Mega-Cab 2011,Ram 2500-Mega-Cab 2011
2011,Scion,Xd,Hatchback,2020-01-27T20:44:19.266Z,Scion Xd 2011,Scion Xd 2011
2011,Ram,1500-Quad-Cab,Pickup,2020-01-27T20:44:19.266Z,Ram 1500-Quad-Cab 2011,Ram 1500-Quad-Cab 2011
2011,Ram,2500-Regular-Cab,Pickup,2020-01-27T20:44:19.266Z,Ram 2500-Regular-Cab 2011,Ram 2500-Regular-Cab 2011
2011,Saab,9-4X,SUV,2020-01-27T20:44:19.266Z,Saab 9-4X 2011,Saab 9-4X 2011
2011,Subaru,Legacy,Sedan,2020-01-27T20:44:19.266Z,Subaru Legacy 2011,Subaru Legacy 2011
2011,Porsche,Boxster,Convertible,2020-01-27T20:44:19.265Z,Porsche Boxster 2011,Porsche Boxster 2011
2011,Ram,3500-Mega-Cab,Pickup,2020-01-27T20:44:19.266Z,Ram 3500-Mega-Cab 2011,Ram 3500-Mega-Cab 2011
2011,Rolls-Royce,Ghost,Sedan,2020-01-27T20:44:19.266Z,Rolls-Royce Ghost 2011,Rolls-Royce Ghost 2011
2011,Scion,Xb,Hatchback,2020-01-27T20:44:19.266Z,Scion Xb 2011,Scion Xb 2011
2011,Suzuki,Grand-Vitara,SUV,2020-01-27T20:44:19.266Z,Suzuki Grand-Vitara 2011,Suzuki Grand-Vitara 2011
2011,Suzuki,Equator-Crew-Cab,Pickup,2020-01-27T20:44:19.266Z,Suzuki Equator-Crew-Cab 2011,Suzuki Equator-Crew-Cab 2011
2011,Subaru,Forester,SUV,2020-01-27T20:44:19.266Z,Subaru Forester 2011,Subaru Forester 2011
2011,Saab,3-Sep,"Sedan, Convertible, Wagon",2020-01-27T20:44:19.266Z,Saab 3-Sep 2011,Saab 3-Sep 2011
2011,Subaru,Impreza,"Wagon, Sedan",2020-01-27T20:44:19.266Z,Subaru Impreza 2011,Subaru Impreza 2011
2011,Ram,Dakota-Crew-Cab,Pickup,2020-01-27T20:44:19.266Z,Ram Dakota-Crew-Cab 2011,Ram Dakota-Crew-Cab 2011
2011,Ram,Dakota-Extended-Cab,Pickup,2020-01-27T20:44:19.266Z,Ram Dakota-Extended-Cab 2011,Ram Dakota-Extended-Cab 2011
2011,Toyota,Avalon,Sedan,2020-01-27T20:44:19.266Z,Toyota Avalon 2011,Toyota Avalon 2011
2011,Porsche,Cayman,Coupe,2020-01-27T20:44:19.265Z,Porsche Cayman 2011,Porsche Cayman 2011
2011,Scion,Tc,Coupe,2020-01-27T20:44:19.266Z,Scion Tc 2011,Scion Tc 2011
2011,Subaru,Tribeca,SUV,2020-01-27T20:44:19.266Z,Subaru Tribeca 2011,Subaru Tribeca 2011
2011,Ram,2500-Crew-Cab,Pickup,2020-01-27T20:44:19.266Z,Ram 2500-Crew-Cab 2011,Ram 2500-Crew-Cab 2011
2011,Suzuki,Equator-Extended-Cab,Pickup,2020-01-27T20:44:19.266Z,Suzuki Equator-Extended-Cab 2011,Suzuki Equator-Extended-Cab 2011
2011,Smart,Fortwo,"Hatchback, Convertible",2020-01-27T20:44:19.266Z,Smart Fortwo 2011,Smart Fortwo 2011
2011,Toyota,Camry,Sedan,2020-01-27T20:44:19.266Z,Toyota Camry 2011,Toyota Camry 2011
2011,Saab,5-Sep,Sedan,2020-01-27T20:44:19.266Z,Saab 5-Sep 2011,Saab 5-Sep 2011
2011,Ram,3500-Regular-Cab,Pickup,2020-01-27T20:44:19.266Z,Ram 3500-Regular-Cab 2011,Ram 3500-Regular-Cab 2011
2011,Suzuki,Sx4,"Sedan, Hatchback",2020-01-27T20:44:19.266Z,Suzuki Sx4 2011,Suzuki Sx4 2011
2011,Subaru,Outback,Wagon,2020-01-27T20:44:19.266Z,Subaru Outback 2011,Subaru Outback 2011
2011,Suzuki,Kizashi,Sedan,2020-01-27T20:44:19.266Z,Suzuki Kizashi 2011,Suzuki Kizashi 2011
2011,Toyota,4Runner,SUV,2020-01-27T20:44:19.266Z,Toyota 4Runner 2011,Toyota 4Runner 2011
2011,Toyota,Corolla,Sedan,2020-01-27T20:44:19.297Z,Toyota Corolla 2011,Toyota Corolla 2011
2011,Toyota,Land-Cruiser,SUV,2020-01-27T20:44:19.297Z,Toyota Land-Cruiser 2011,Toyota Land-Cruiser 2011
2011,Toyota,Sienna,Van/Minivan,2020-01-27T20:44:19.297Z,Toyota Sienna 2011,Toyota Sienna 2011
